CustomerID,FirstName,LastName,DateOfBirth,Contact_Email,Contact_Phone,Account_Type,Account_Open_Date,Account Number,Employment_Status
357688,Jesus,Hutchinson,5/7/1989,jesus.hutchinson@example.com,(719)659-1458,savings,2/6/2023,5477876122,student
511211,Gabriel,Jackson,9/8/1991,gabriel.jackson@example.com,228-825-7860,savings,3/16/2015,9563430286,employed
211822,Douglas,Cruz,10/24/1990,douglas.cruz@example.com,001-216-758-8481,savings,8/18/2015,6206494176,employed
789368,Rebecca,Gibbs,8/1/2001,rebecca.gibbs@example.com,(936)342-3777,savings,9/6/2022,2220942198,student
673136,Thomas,Foley,3/8/1992,thomas.foley@example.com,884-226-5020,savings,7/9/2014,4876827402,student
279571,Timothy,Richardson,8/30/1990,timothy.richardson@example.com,001-597-601-0967,savings,3/29/2019,3845743780,student
307680,Wendy,Flores,9/24/2002,wendy.flores@example.com,001-362-927-1468x58101,current,4/26/2016,4261167318,employed
830618,Katherine,Hunt,2/29/1992,katherine.hunt@example.com,+1-503-851-7570x425,savings,4/9/2016,3609085111,student
496454,Jocelyn,Potts,8/21/1996,jocelyn.potts@example.com,(275)636-2458x070,savings,8/9/2020,1938732542,employed
297821,Lucas,Reynolds,7/6/2000,lucas.reynolds@example.com,001-527-890-0315x61422,savings,10/22/2016,4836223393,student
770063,Justin,Frederick,11/5/1989,justin.frederick@example.com,(500)637-7548x960,savings,2/3/2014,8900943518,student
439662,Kristy,Dalton,4/13/2002,kristy.dalton@example.com,693.743.7392,savings,11/5/2019,1458594629,student
669040,Kyle,Schmidt,6/26/1992,kyle.schmidt@example.com,(945)524-5264x313,savings,9/18/2022,9873287179,student
296691,Anita,Gray,5/30/1997,anita.gray@example.com,001-405-421-3417x36296,savings,1/20/2015,7555344450,student
464326,Rebecca,Bell,12/27/1999,rebecca.bell@example.com,599.643.1855x0156,savings,3/31/2020,9467614253,employed
593649,Kristen,Delgado,6/22/1994,kristen.delgado@example.com,2762783296,savings,12/23/2022,8060650619,student
871437,Thomas,Banks,2/6/1998,thomas.banks@example.com,990.386.6109,savings,7/16/2020,2549767759,student
813188,Megan,May,8/24/1999,megan.may@example.com,2585427724,savings,10/1/2022,3175331807,student
593933,Rachel,Rodgers,8/13/1991,rachel.rodgers@example.com,732-610-5955,savings,2/22/2023,7285367820,student
782946,Joe,Sampson,10/23/1988,joe.sampson@example.com,276.528.1981,savings,6/8/2018,1431819370,employed
588562,Rachel,Martin,11/6/1990,rachel.martin@example.com,(774)472-9963x4769,savings,4/30/2014,1096934156,student
534155,Sandra,Monroe,10/1/1994,sandra.monroe@example.com,938.463.9162x279,savings,7/15/2022,1048852861,student
481215,Mark,Brown,5/29/2000,mark.brown@example.com,(410)369-0880x1164,savings,9/16/2018,7896329176,student
553975,Kelsey,Stanley,8/22/1989,kelsey.stanley@example.com,001-741-820-6024x22999,savings,1/7/2020,2845300789,student
776757,Kayla,Nichols,11/14/2001,kayla.nichols@example.com,001-781-459-6037,savings,3/28/2015,8931499644,student
261256,Walter,Nichols,3/18/1996,walter.nichols@example.com,+1-984-246-4684x2161,savings,9/3/2022,2977957472,employed
407245,Jason,Vega,8/2/1991,jason.vega@example.com,-3497,savings,3/31/2022,7665055947,student
416319,Elizabeth,Reyes,3/17/1991,elizabeth.reyes@example.com,9578825887,savings,1/3/2021,4851541743,student
250559,Kristina,Smith,9/24/1998,kristina.smith@example.com,723.329.1279,savings,3/16/2017,2156350747,employed
669093,Michael,Lopez,4/16/1990,michael.lopez@example.com,(457)257-6705,savings,11/1/2017,5021439646,student
436587,Toni,Sanchez,6/11/1993,toni.sanchez@example.com,904.580.1373x0514,savings,2/11/2023,7775705942,student
486507,Gregory,Moreno,3/6/1988,gregory.moreno@example.com,5247266824,savings,4/12/2023,8355220114,student
872235,Thomas,Stokes,2/1/1999,thomas.stokes@example.com,529.297.2148,savings,6/7/2016,8831066070,employed
849583,Patrick,Hughes,2/7/1999,patrick.hughes@example.com,940.232.1959x671,savings,12/7/2017,4873866060,student
555550,Adam,Wise,6/30/1997,adam.wise@example.com,290.429.6343,savings,7/9/2016,4401579914,student
809190,Amber,Thornton,7/4/2001,amber.thornton@example.com,250.510.9097x835,savings,9/25/2023,7969306647,student
196109,Jacob,Sweeney,11/18/1999,jacob.sweeney@example.com,(506)564-7777x08644,savings,5/30/2021,9114768848,student
255685,Michael,Petersen,1/28/1991,michael.petersen@example.com,-4584,savings,10/26/2020,4547817632,student
605465,Bethany,Diaz,5/12/1990,bethany.diaz@example.com,+1-636-602-6013x799,savings,9/25/2018,2589212214,employed
242755,Kevin,Gonzales,10/10/1991,kevin.gonzales@example.com,506.849.5631x45378,savings,2/28/2018,7349726503,employed
930313,Cindy,Kaufman,1/10/2001,cindy.kaufman@example.com,+1-698-352-5456x78864,savings,10/8/2020,5651978327,employed
304523,Matthew,Glass,3/22/1998,matthew.glass@example.com,543-214-1346x18309,savings,11/2/2017,7210135323,employed
558405,Jacob,Cole,7/1/1990,jacob.cole@example.com,283.649.1437,savings,8/27/2019,4629931773,employed
477042,William,Dougherty,6/9/1988,william.dougherty@example.com,358-528-8245,savings,4/19/2021,9555767055,student
502965,Holly,Evans,5/21/1998,holly.evans@example.com,606-542-2525x0231,savings,4/2/2021,2315241833,student
897567,Colleen,Martinez,1/23/1999,colleen.martinez@example.com,+1-624-424-3953x39654,savings,1/3/2020,9951857112,employed
390515,Emily,Miller,6/27/1995,emily.miller@example.com,+1-961-524-5287x4798,savings,8/18/2022,6703124128,student
159417,Mariah,Taylor,8/1/1995,mariah.taylor@example.com,616-657-2033,savings,4/15/2018,7601391027,employed
507534,Wayne,Jimenez,5/20/1990,wayne.jimenez@example.com,2709763238,savings,7/1/2014,4204628936,employed
407861,Michelle,Harris,10/3/1987,michelle.harris@example.com,925-594-7338,savings,2/28/2015,1116343902,student
947655,Leslie,Mercado,9/26/1988,leslie.mercado@example.com,775-439-0180x912,savings,10/29/2019,3453131200,employed
582666,Jerry,Johnson,4/30/1993,jerry.johnson@example.com,891-618-4238x6038,savings,3/19/2014,1754836049,student
442422,Susan,Long,1/3/1992,susan.long@example.com,001-872-254-5397x197,savings,8/30/2017,3375186330,student
805780,Brian,Howard,5/3/1994,brian.howard@example.com,344.282.8366x80650,current,6/8/2020,3154083752,employed
561397,Barbara,Torres,1/23/2002,barbara.torres@example.com,(752)589-2044,current,6/5/2019,8966377485,employed
634678,Rachel,Moore,10/14/1992,rachel.moore@example.com,001-701-616-3505x73996,savings,3/12/2021,7564663160,student
445363,Aaron,Bird,12/8/1995,aaron.bird@example.com,001-289-733-9458,savings,6/18/2020,5399214944,employed
457347,Matthew,Gibson,12/18/1996,matthew.gibson@example.com,443-760-9668,savings,7/22/2020,5003011953,student
536399,Jasmine,Phillips,8/26/1988,jasmine.phillips@example.com,209-207-0797x2693,savings,5/8/2014,3004572609,employed
577376,Ryan,Powell,3/14/1995,ryan.powell@example.com,516-507-8353x788,savings,4/29/2018,1553735153,student
353531,Patricia,Pineda,1/2/1991,patricia.pineda@example.com,689.695.0266,savings,2/9/2014,1219125044,student
471318,Cynthia,Flowers,8/20/1992,cynthia.flowers@example.com,+1-552-228-4457x92609,savings,5/24/2017,4880890643,student
814147,Kelly,Watson,3/18/1990,kelly.watson@example.com,001-664-518-8373x0303,current,11/26/2016,4831739112,student
976418,Gary,Mayer,1/17/1995,gary.mayer@example.com,(246)581-4774,current,5/24/2021,8588374586,employed
243073,Danielle,Adams,4/20/2001,danielle.adams@example.com,458-763-5328x20520,savings,12/12/2015,3620465512,student
718109,Jose,Fitzgerald,11/27/1993,jose.fitzgerald@example.com,7345429748,savings,11/29/2022,8489245161,student
268706,Kathy,Palmer,1/23/1991,kathy.palmer@example.com,(672)846-9832,savings,1/30/2014,3681819387,student
562037,Bryan,Jordan,7/22/1993,bryan.jordan@example.com,891.458.4184,current,11/9/2019,7720679527,student
929400,Dawn,Barker,12/11/1993,dawn.barker@example.com,+1-981-458-3294x01274,savings,11/13/2018,9778226297,student
113982,Christine,Delgado,2/3/2001,christine.delgado@example.com,456-844-0139x548,current,1/9/2021,9175114196,employed
120359,Randall,Sanchez,1/26/1995,randall.sanchez@example.com,556.528.5715x473,savings,11/29/2018,6884209640,employed
702583,Teresa,Martinez,10/9/1997,teresa.martinez@example.com,001-999-881-9119x3845,savings,2/7/2014,1338498805,student
605377,William,Lopez,12/10/1990,william.lopez@example.com,001-315-333-7440x159,savings,5/8/2016,2426731113,employed
562375,Amy,Valdez,8/16/1993,amy.valdez@example.com,695-403-0044x680,savings,9/26/2014,8517654836,student
506700,Traci,Lewis,8/5/1995,traci.lewis@example.com,689-594-8511x67931,savings,6/16/2023,1488774886,student
926490,Mitchell,Johnson,12/3/1988,mitchell.johnson@example.com,+1-815-291-4052x0857,savings,2/15/2014,1661712317,employed
158318,Jesse,Brooks,2/14/1994,jesse.brooks@example.com,4165434072,savings,8/15/2022,6961560542,employed
247441,Alex,Mercado,7/17/1991,alex.mercado@example.com,766-345-6427x6087,savings,7/19/2014,9637006193,employed
666393,Tammy,Cox,10/15/1995,tammy.cox@example.com,626-899-6107x0877,savings,8/7/2019,6006688497,employed
548954,Ashley,Brown,7/20/1994,ashley.brown@example.com,305.949.2858x009,savings,11/18/2016,8896562318,employed
422104,Sarah,Hooper,10/20/1995,sarah.hooper@example.com,615.314.7300x792,current,9/1/2018,1387711070,student
354963,Matthew,Ford,8/11/2000,matthew.ford@example.com,578-679-5717,savings,3/27/2023,2813137751,employed
805578,Desiree,Perez,4/12/1988,desiree.perez@example.com,548.469.7124,savings,11/27/2018,4530577247,student
848743,Travis,Fischer,10/18/1989,travis.fischer@example.com,956-424-0150,savings,4/1/2020,8097108244,student
971943,Garrett,Ward,11/21/1990,garrett.ward@example.com,6636179828,savings,2/25/2022,2100901785,student
453218,Nicole,Nicholson,1/28/2002,nicole.nicholson@example.com,-3751,savings,4/22/2015,9831827841,employed
347779,Vincent,Patrick,5/1/1990,vincent.patrick@example.com,8652575697,savings,1/24/2023,7799700275,employed
287904,Heather,Fuentes,5/6/1997,heather.fuentes@example.com,001-625-370-0587x85408,savings,3/1/2021,3563458568,employed
718095,Annette,Jones,4/2/1993,annette.jones@example.com,(289)209-3811,savings,8/22/2019,6399394615,student
475045,Sara,Miller,10/8/1991,sara.miller@example.com,(449)881-1344x2933,savings,8/17/2022,1504554043,student
614358,Connor,Johnson,8/16/2002,connor.johnson@example.com,9797521817,savings,10/1/2015,1694388024,student
797251,Kathleen,Day,8/31/2000,kathleen.day@example.com,853.406.4205x185,savings,10/21/2022,1062979347,employed
453861,Jeremy,Williams,12/4/1992,jeremy.williams@example.com,+1-627-872-9013x6289,savings,9/19/2017,4802901431,student
363873,Kathleen,Schultz,10/30/2000,kathleen.schultz@example.com,744-386-6237x75167,savings,4/1/2021,5947827068,student
189583,Bryan,Barron,7/20/1988,bryan.barron@example.com,798-319-3962,savings,2/22/2021,5057708420,student
535253,Laura,Fisher,12/5/2000,laura.fisher@example.com,901.393.9093x936,savings,8/12/2018,1792283776,student
271579,Judith,Hurst,5/5/2002,judith.hurst@example.com,809.854.2604x998,savings,11/23/2014,2965630076,employed
110782,Jacob,Lee,8/3/1991,jacob.lee@example.com,854-544-7238,savings,8/20/2022,5953483514,student
855124,Nancy,Cross,3/19/1993,nancy.cross@example.com,+1-718-824-4831x177,savings,2/15/2023,7589604038,student
160989,Kristen,Long,6/7/2001,kristen.long@example.com,218.672.4655x7553,current,8/19/2014,7330001167,student
469032,Michael,Tucker,7/5/1992,michael.tucker@example.com,637-648-0652,savings,9/12/2016,5843204654,student
178625,Kimberly,Adams,3/3/1997,kimberly.adams@example.com,+1-389-746-7159x60412,savings,5/6/2018,8174659615,employed
109671,Luis,Owens,5/8/1998,luis.owens@example.com,001-335-895-0670,savings,10/9/2019,9132962642,student
956149,Michael,Cortez,11/30/1994,michael.cortez@example.com,6338512530,savings,9/30/2017,6762345481,student
895154,Monica,Gonzalez,10/13/1988,monica.gonzalez@example.com,001-902-373-6976x4234,savings,8/19/2020,6360299493,employed
755440,Angie,Haley,5/3/1996,angie.haley@example.com,349.223.2762,savings,9/11/2021,4940009132,student
693365,Anthony,Garrett,12/24/2001,anthony.garrett@example.com,234.981.5401x4217,savings,4/5/2014,8639756515,student
594458,Amanda,Fox,12/31/1998,amanda.fox@example.com,(896)444-6317,savings,10/30/2019,8852838390,student
235353,Seth,Leonard,1/9/1988,seth.leonard@example.com,677.459.0811x36274,savings,2/28/2020,7937013606,student
116706,Nathan,Young,4/2/1991,nathan.young@example.com,529.717.4058x2632,savings,6/10/2019,3545165496,employed
533765,Benjamin,Brown,9/18/1990,benjamin.brown@example.com,431-677-5112,savings,12/19/2018,4887051021,student
973405,Susan,Aguilar,3/3/1989,susan.aguilar@example.com,957.830.8989,savings,2/11/2019,1971705695,student
482843,Frances,Olsen,7/10/1989,frances.olsen@example.com,(885)700-8649x667,savings,4/15/2016,8355967608,student
891232,Matthew,Hunter,1/7/1993,matthew.hunter@example.com,400.701.0658x1779,current,10/14/2016,4645319578,student
687119,Kayla,Smith,7/9/1996,kayla.smith@example.com,707.362.3752,savings,9/20/2018,3615813315,student
743466,Melissa,Johnson,2/4/2000,melissa.johnson@example.com,841-518-7755,savings,2/15/2014,2164050378,student
821372,Joshua,Stewart,3/19/1988,joshua.stewart@example.com,001-675-509-2320x7829,savings,4/7/2021,2294831567,employed
377717,Shannon,Robertson,8/11/1998,shannon.robertson@example.com,(634)486-7812,current,4/30/2017,9396073053,student
670037,Christian,Clark,7/3/1991,christian.clark@example.com,(247)295-2470,savings,12/8/2022,2249389993,employed
675462,Stephanie,Torres,4/20/1990,stephanie.torres@example.com,962.294.2155x93627,savings,9/25/2019,8768717189,student
938502,Patricia,Jones,8/27/1997,patricia.jones@example.com,+1-625-955-8772x223,savings,7/31/2022,7560420102,student
740340,Erica,Thomas,1/25/1988,erica.thomas@example.com,+1-514-220-5798x74276,savings,12/31/2014,1832084662,employed
227847,Andre,Cantu,10/17/1999,andre.cantu@example.com,8736110456,savings,8/28/2016,2951942931,student
745876,Zachary,Powell,1/4/1994,zachary.powell@example.com,997-597-5632x1895,savings,9/13/2015,8307697001,student
275184,Christopher,Velazquez,4/27/2000,christopher.velazquez@example.com,(371)230-7901x43802,current,5/26/2019,5778027571,student
649316,Donna,Morgan,4/6/1991,donna.morgan@example.com,986.660.2044x157,savings,9/26/2023,1824190345,student
384367,John,Coleman,4/27/1992,john.coleman@example.com,628-509-8493,savings,9/27/2017,2594119344,student
466943,Emily,Ruiz,2/26/1994,emily.ruiz@example.com,(642)603-3689x448,savings,2/7/2014,2136335626,employed
705352,Lisa,Walker,4/4/2000,lisa.walker@example.com,(358)735-5814,current,4/27/2020,3307151587,student
217518,Jacob,Bass,9/28/1992,jacob.bass@example.com,890.240.4921x24506,savings,8/10/2020,6062491658,student
810641,Michael,Robertson,2/5/1997,michael.robertson@example.com,7416618555,savings,4/28/2021,6329819851,student
460897,Daniel,Powell,4/2/1997,daniel.powell@example.com,001-239-932-2520x97830,current,1/14/2020,8875205879,employed
493094,Amber,Murphy,3/15/2002,amber.murphy@example.com,(801)971-3366x559,savings,3/19/2016,8852265646,student
472632,Joanna,Rodriguez,10/7/2000,joanna.rodriguez@example.com,361.756.6003x6549,current,9/19/2014,3379826591,student
251412,Kathryn,Oconnor,12/27/1994,kathryn.oconnor@example.com,818-951-0406x72510,savings,7/12/2014,8796929606,student
893655,Sarah,Walters,12/3/2001,sarah.walters@example.com,438-601-5519,savings,7/10/2016,2438825851,student
685284,Joseph,Palmer,4/10/2000,joseph.palmer@example.com,001-345-962-5300x585,savings,6/13/2014,3117862740,student
901898,James,Pace,12/13/2000,james.pace@example.com,001-327-288-0906,savings,5/25/2023,4383223886,employed
231016,Jeffrey,King,12/1/2001,jeffrey.king@example.com,952-725-5844,savings,10/31/2019,6702218702,employed
540855,Alexander,Fleming,5/26/1993,alexander.fleming@example.com,6924350804,savings,9/2/2022,8768370713,student
885055,Joseph,Cameron,2/15/2002,joseph.cameron@example.com,001-461-943-3302,savings,12/31/2015,4115350429,student
457919,Jessica,Donaldson,6/30/1996,jessica.donaldson@example.com,936-631-2645x068,savings,3/22/2015,3899751135,student
313512,Darrell,Caldwell,10/11/1989,darrell.caldwell@example.com,001-914-562-6207,savings,10/10/2014,9327447141,student
247859,Theodore,Zimmerman,12/8/1987,theodore.zimmerman@example.com,890-430-7318x2329,savings,5/29/2018,7365020636,student
661445,Carlos,Martin,1/8/1999,carlos.martin@example.com,590.649.9700x933,savings,10/8/2016,1166938683,student
828431,Ariel,Kelly,9/12/1994,ariel.kelly@example.com,642.607.7924x48759,savings,3/25/2023,1664961588,student
257126,Mary,Smith,12/19/1992,mary.smith@example.com,(615)796-0018,savings,5/10/2023,3472098138,employed
759141,Natasha,Hall,3/11/1992,natasha.hall@example.com,(711)376-2617x85651,current,10/4/2014,8011030413,student
222475,Kimberly,Murray,9/17/1989,kimberly.murray@example.com,757.817.9691,savings,4/19/2020,6201093562,student
962370,Charles,Martinez,1/12/1994,charles.martinez@example.com,910.958.0816x1071,savings,12/1/2018,3170749519,employed
266006,Nicole,Harper,9/17/1989,nicole.harper@example.com,465-723-3434x8087,savings,12/16/2016,4265225277,student
597656,Melvin,Turner,4/29/1993,melvin.turner@example.com,242-559-6616,savings,7/14/2016,2165722721,employed
263877,Justin,Daniels,8/4/2001,justin.daniels@example.com,2819261851,savings,1/2/2022,4449211322,student
736230,Eric,Edwards,7/6/2002,eric.edwards@example.com,001-610-467-7603x958,savings,8/18/2021,1598366096,employed
275307,Theodore,Collins,11/17/1995,theodore.collins@example.com,001-985-367-7074x2062,current,8/29/2023,2012880657,employed
576544,Jonathan,Smith,4/26/1997,jonathan.smith@example.com,777-785-6897x891,savings,11/25/2016,1627063558,student
396291,Traci,Yang,5/11/1999,traci.yang@example.com,244-352-6108x59057,savings,1/15/2023,8008982484,student
433159,Todd,Lee,11/8/1993,todd.lee@example.com,770-440-2368x921,savings,10/5/2015,2235601125,employed
590093,Joanna,Scott,4/3/1989,joanna.scott@example.com,(669)407-0412x980,savings,8/16/2020,8315166606,student
